Date,Parcelle,Traitement,Exclos,Motte,Motte_enveloppe,Sp,Sp_enveloppe,Nbr_Tiges,Nbr_individu_repro
22/07/18,72,PA,Exclos,B3,1,Sal.arc,1,3,1
22/07/18,72,PA,Exclos,B3,1,Poaceae.sp.stri,2,0,0
22/07/18,72,PA,Exclos,B3,1,Eri.sch,3,0,0
22/07/18,72,PA,Exclos,B1,2,Sal.arc,1,1,1
22/07/18,72,PA,Exclos,B1,2,Poaceae.sp.stri,2,0,0
22/07/18,72,PA,Exclos,B1,2,Eri.sch,3,0,0
22/07/18,72,PA,Exclos,A3,3,Sal.arc,1,4,0
22/07/18,72,PA,Exclos,A3,3,Poaceae.sp.stri,2,3,0
22/07/18,72,PA,Exclos,A3,3,Eri.sch,3,0,0
22/07/18,72,PA,Exclos,A8,4,Eri.sch,3,2,0
22/07/18,72,PA,Exclos,A8,4,Poaceae.sp.stri,2,7,0
22/07/18,72,PA,Exclos,A8,4,Sal.arc,1,2,0
24/07/18,ROC8,4,Exclos,C8,1,Eri.sch,1,7,0
24/07/18,ROC8,4,Exclos,C8,1,Dup.fis,2,25,0
24/07/18,ROC8,4,Exclos,B3,2,Eri.sch,1,5,0
24/07/18,ROC8,4,Exclos,B3,2,Dup.fis,2,16,0
24/07/18,ROC8,4,Exclos,E8,3,Eri.sch,1,6,0
24/07/18,ROC8,4,Exclos,E8,3,Dup.fis,2,24,0
24/07/18,ROC8,4,Exclos,F3,4,Eri.sch,1,4,0
24/07/18,ROC8,4,Exclos,F3,4,Dup.fis,2,28,0
24/07/18,ROC8,4,Temoin,C8,1,Dup.fis,1,78,0
24/07/18,ROC8,4,Temoin,D8,2,Dup.fis,1,36,0
24/07/18,ROC8,4,Temoin,F3,3,Dup.fis,1,17,0
24/07/18,ROC8,4,Temoin,G6,4,Dup.fis,1,28,0
24/07/18,ROC8,4,Temoin,C8,1,Eri.sch,2,4,0
24/07/18,ROC8,4,Temoin,D8,2,Eri.sch,2,3,0
24/07/18,ROC8,4,Temoin,F3,3,Eri.sch,2,5,0
24/07/18,ROC8,4,Temoin,G6,4,Eri.sch,2,2,0
24/07/18,ROC8,4,Temoin,C8,1,Car.aqu,3,4,0
24/07/18,ROC8,4,Temoin,D8,2,Car.aqu,3,8,0
24/07/18,ROC8,4,Temoin,F3,3,Car.aqu,3,2,0
24/07/18,ROC8,4,Temoin,G6,4,Car.aqu,3,4,0
24/07/18,ROC8,4,Temoin,C8,1,Eri.ang,4,5,0
24/07/18,ROC8,4,Temoin,D8,2,Eri.ang,4,0,0
24/07/18,ROC8,4,Temoin,F3,3,Eri.ang,4,0,0
24/07/18,ROC8,4,Temoin,G6,4,Eri.ang,4,0,0
24/07/18,ROC8,4,Temoin,G6,4,Poaceae.sp,5,5,0
24/07/18,ROC8,4,Temoin,G6,3,Dicot.sp,6,2,0
24/07/18,ROC8,1,Temoin,D4,1,Dup.fis,1,41,0
24/07/18,ROC8,1,Temoin,D4,1,Car.aqu,2,8,0
24/07/18,ROC8,1,Temoin,D4,1,Eri.sch,3,4,0
24/07/18,ROC8,1,Temoin,D4,1,Inconnue,4,0,
24/07/18,ROC8,1,Temoin,C7,2,Dup.fis,1,47,0
24/07/18,ROC8,1,Temoin,C7,2,Car.aqu,2,8,0
24/07/18,ROC8,1,Temoin,C7,2,Eri.sch,3,0,0
24/07/18,ROC8,1,Temoin,C7,2,Inconnue,4,0,
24/07/18,ROC8,1,Temoin,B3,3,Dup.fis,1,7,0
24/07/18,ROC8,1,Temoin,B3,3,Car.aqu,2,10,1
24/07/18,ROC8,1,Temoin,B3,3,Eri.sch,3,0,0
24/07/18,ROC8,1,Temoin,B3,3,Inconnue,4,0,
24/07/18,ROC8,1,Temoin,B5,4,Dup.fis,1,37,0
24/07/18,ROC8,1,Temoin,B5,4,Car.aqu,2,10,0
24/07/18,ROC8,1,Temoin,B5,4,Eri.sch,3,0,0
24/07/18,ROC8,1,Temoin,B5,4,Inconnue,4,5,0
25/07/18,ROC8,1,Exclos,B8,1,Dup.fis,1,11,
25/07/18,ROC8,1,Exclos,B8,1,Car.aqu,2,8,
25/07/18,ROC8,1,Exclos,B8,1,Eri.sch,3,2,
25/07/18,ROC8,1,Exclos,B8,1,Ste.lon,4,0,
25/07/18,ROC8,1,Exclos,G7,2,Dup.fis,1,8,
25/07/18,ROC8,1,Exclos,G7,2,Car.aqu,2,3,
25/07/18,ROC8,1,Exclos,G7,2,Eri.sch,3,0,
25/07/18,ROC8,1,Exclos,G7,2,Ste.lon,4,0,
25/07/18,ROC8,1,Exclos,F7,3,Dup.fis,1,11,
25/07/18,ROC8,1,Exclos,F7,3,Car.aqu,2,3,
25/07/18,ROC8,1,Exclos,F7,3,Eri.sch,3,0,
25/07/18,ROC8,1,Exclos,F7,3,Ste.lon,4,0,
25/07/18,ROC8,1,Exclos,H5,4,Dup.fis,1,9,1
25/07/18,ROC8,1,Exclos,H5,4,Car.aqu,2,6,1
25/07/18,ROC8,1,Exclos,H5,4,Eri.sch,3,0,
25/07/18,ROC8,1,Exclos,H5,4,Ste.lon,4,0,
25/07/18,ROC8,6,Temoin,D7,1,Dup.fis,1,103,
25/07/18,ROC8,6,Temoin,D7,1,Eri.sch,2,10,
25/07/18,ROC8,6,Temoin,G5,2,Dup.fis,1,90,
25/07/18,ROC8,6,Temoin,G5,2,Eri.sch,2,26,
25/07/18,ROC8,6,Temoin,B2,3,Dup.fis,1,48,
25/07/18,ROC8,6,Temoin,B2,3,Eri.sch,2,37,1
25/07/18,ROC8,6,Temoin,D6,4,Dup.fis,1,95,
25/07/18,ROC8,6,Temoin,D6,4,Eri.sch,2,8,1
25/07/18,ROC8,6,Exclos,E5,1,Dup.fis,1,17,
25/07/18,ROC8,6,Exclos,E5,1,Car.aqu,3,2,
25/07/18,ROC8,6,Exclos,E5,1,Eri.sch,2,23,1
25/07/18,ROC8,6,Exclos,E5,1,Ste.lon,4,80,
25/07/18,ROC8,6,Exclos,E5,1,Car.pra,5,20,
25/07/18,ROC8,6,Exclos,E1,2,Dup.fis,1,18,
25/07/18,ROC8,6,Exclos,E1,2,Car.aqu,3,0,
25/07/18,ROC8,6,Exclos,E1,2,Eri.sch,2,16,
25/07/18,ROC8,6,Exclos,E1,2,Ste.lon,4,104,
25/07/18,ROC8,6,Exclos,E1,2,Car.pra,5,0,
25/07/18,ROC8,6,Exclos,G1,3,Dup.fis,1,39,
25/07/18,ROC8,6,Exclos,G1,3,Car.aqu,3,0,
25/07/18,ROC8,6,Exclos,G1,3,Eri.sch,2,5,
25/07/18,ROC8,6,Exclos,G1,3,Ste.lon,4,25,
25/07/18,ROC8,6,Exclos,G1,3,Car.pra,5,0,
25/07/18,ROC8,6,Exclos,E6,4,Dup.fis,1,9,
25/07/18,ROC8,6,Exclos,E6,4,Car.aqu,3,15,
25/07/18,ROC8,6,Exclos,E6,4,Eri.sch,2,20,
25/07/18,ROC8,6,Exclos,E6,4,Ste.lon,4,51,
25/07/18,ROC8,6,Exclos,E6,4,Car.pra,5,10,
25/07/18,ROC8,10,Exclos,A8,1,Dup.fis,,51,1
25/07/18,ROC8,10,Exclos,A8,1,Eri.sch,,4,
25/07/18,ROC8,10,Exclos,A8,1,Car.aqu,,1,1
25/07/18,ROC8,10,Exclos,C6,2,Dup.fis,1,19,
25/07/18,ROC8,10,Exclos,C6,2,Eri.sch,2,2,
25/07/18,ROC8,10,Exclos,C6,2,Car.aqu,3,8,
25/07/18,ROC8,10,Exclos,D8,3,Dup.fis,1,47,1
25/07/18,ROC8,10,Exclos,D8,3,Eri.sch,2,1,
25/07/18,ROC8,10,Exclos,D8,3,Car.aqu,3,65,3
25/07/18,ROC8,10,Exclos,C4,4,Dup.fis,1,30,
25/07/18,ROC8,10,Exclos,C4,4,Eri.sch,2,8,
25/07/18,ROC8,10,Exclos,C4,4,Car.aqu,3,17,1
26/07/18,ROC8,10,Temoin,C5,1,Dup.fis,1,46,
26/07/18,ROC8,10,Temoin,C5,1,Car.aqu,2,7,
26/07/18,ROC8,10,Temoin,C5,1,Car.pra,3,5,
26/07/18,ROC8,10,Temoin,C5,1,Eri.sch,4,0,
26/07/18,ROC8,10,Temoin,A4,2,Dup.fis,1,44,
26/07/18,ROC8,10,Temoin,A4,2,Car.aqu,2,9,
26/07/18,ROC8,10,Temoin,A4,2,Car.pra,3,7,
26/07/18,ROC8,10,Temoin,A4,2,Eri.sch,4,1,
26/07/18,ROC8,10,Temoin,H3,3,Dup.fis,1,41,
26/07/18,ROC8,10,Temoin,H3,3,Car.aqu,2,15,
26/07/18,ROC8,10,Temoin,H3,3,Car.pra,3,0,
26/07/18,ROC8,10,Temoin,H3,3,Eri.sch,4,0,
26/07/18,ROC8,10,Temoin,C8,4,Dup.fis,1,8,
26/07/18,ROC8,10,Temoin,C8,4,Car.aqu,2,12,
26/07/18,ROC8,10,Temoin,C8,4,Car.pra,3,0,
26/07/18,ROC8,10,Temoin,C8,4,Eri.sch,4,0,
26/07/18,ROC8,14,Exclos,H6,1,Dup.fis,1,48,
26/07/18,ROC8,14,Exclos,H6,1,Ste.lon,2,168,
26/07/18,ROC8,14,Exclos,H6,1,Car.aqu,3,6,
26/07/18,ROC8,14,Exclos,H6,1,Poa.arc,4,0,
26/07/18,ROC8,14,Exclos,A5,2,Dup.fis,1,59,
26/07/18,ROC8,14,Exclos,A5,2,Ste.lon,2,43,
26/07/18,ROC8,14,Exclos,A5,2,Car.aqu,3,0,
26/07/18,ROC8,14,Exclos,A5,2,Poa.arc,4,20,
26/07/18,ROC8,14,Exclos,C2,3,Dup.fis,1,35,
26/07/18,ROC8,14,Exclos,C2,3,Ste.lon,2,24,1
26/07/18,ROC8,14,Exclos,C2,3,Car.aqu,3,0,
26/07/18,ROC8,14,Exclos,C2,3,Poa.arc,4,48,
26/07/18,ROC8,14,Exclos,C8,4,Dup.fis,1,56,
26/07/18,ROC8,14,Exclos,C8,4,Ste.lon,2,30,
26/07/18,ROC8,14,Exclos,C8,4,Car.aqu,3,0,
26/07/18,ROC8,14,Exclos,C8,4,Poa.arc,4,0,
26/07/18,ROC8,14,Temoin,B7,1,Dup.fis,1,97,
26/07/18,ROC8,14,Temoin,B7,1,Car.aqu,2,15,
26/07/18,ROC8,14,Temoin,B7,1,Ste.lon,3,1,
26/07/18,ROC8,14,Temoin,B7,1,Poa.arc,4,0,
26/07/18,ROC8,14,Temoin,B7,1,Car.pra,5,0,
26/07/18,ROC8,14,Temoin,G4,2,Dup.fis,1,140,
26/07/18,ROC8,14,Temoin,G4,2,Car.aqu,2,8,
26/07/18,ROC8,14,Temoin,G4,2,Ste.lon,3,3,
26/07/18,ROC8,14,Temoin,G4,2,Poa.arc,4,3,
26/07/18,ROC8,14,Temoin,G4,2,Car.pra,5,0,
27/07/18,ROC8,14,Temoin,F7,3,Dup.fis,1,120,
27/07/18,ROC8,14,Temoin,F7,3,Car.aqu,2,4,
27/07/18,ROC8,14,Temoin,F7,3,Ste.lon,3,4,
27/07/18,ROC8,14,Temoin,F7,3,Poa.arc,4,50,
27/07/18,ROC8,14,Temoin,F7,3,Car.pra,5,0,
27/07/18,ROC8,14,Temoin,G3,4,Dup.fis,1,81,
27/07/18,ROC8,14,Temoin,G3,4,Car.aqu,2,4,
27/07/18,ROC8,14,Temoin,G3,4,Ste.lon,3,10,
27/07/18,ROC8,14,Temoin,G3,4,Poa.arc,4,0,
27/07/18,ROC8,14,Temoin,G3,4,Car.pra,5,57,
27/07/18,ROC3,14,Temoin,H7,1,Hie.pau,1,50,
27/07/18,ROC3,14,Temoin,H7,1,Dup.fis,2,81,
27/07/18,ROC3,14,Temoin,H7,1,Ste.lon,3,12,
27/07/18,ROC3,14,Temoin,H7,1,Car.pra,4,0,
27/07/18,ROC3,14,Temoin,H7,1,Ped.alb,5,0,
27/07/18,ROC3,14,Temoin,H7,1,Luz.con,6,0,
27/07/18,ROC3,14,Temoin,H7,1,Car.aqu,7,0,
27/07/18,ROC3,14,Temoin,F8,2,Hie.pau,1,112,
27/07/18,ROC3,14,Temoin,F8,2,Dup.fis,2,41,
27/07/18,ROC3,14,Temoin,F8,2,Ste.lon,3,20,
27/07/18,ROC3,14,Temoin,F8,2,Car.pra,4,1,
27/07/18,ROC3,14,Temoin,F8,2,Ped.alb,5,1,
27/07/18,ROC3,14,Temoin,F8,2,Luz.con,6,0,
27/07/18,ROC3,14,Temoin,F8,2,Car.aqu,7,0,
27/07/18,ROC3,14,Temoin,E8,3,Hie.pau,1,73,
27/07/18,ROC3,14,Temoin,E8,3,Dup.fis,2,34,
27/07/18,ROC3,14,Temoin,E8,3,Ste.lon,3,29,3
27/07/18,ROC3,14,Temoin,E8,3,Car.pra,4,9,
27/07/18,ROC3,14,Temoin,E8,3,Ped.alb,5,0,
27/07/18,ROC3,14,Temoin,E8,3,Luz.con,6,0,
27/07/18,ROC3,14,Temoin,E8,3,Car.aqu,7,0,
27/07/18,ROC3,14,Temoin,E2,4,Hie.pau,1,124,
27/07/18,ROC3,14,Temoin,E2,4,Dup.fis,2,9,
27/07/18,ROC3,14,Temoin,E2,4,Ste.lon,3,14,
27/07/18,ROC3,14,Temoin,E2,4,Car.pra,4,1,
27/07/18,ROC3,14,Temoin,E2,4,Ped.alb,5,0,
27/07/18,ROC3,14,Temoin,E2,4,Luz.con,6,5,2
27/07/18,ROC3,14,Temoin,E2,4,Car.aqu,7,1,
27/07/18,ROC3,14,Exclos,A2,1,Hie.pau,1,145,
27/07/18,ROC3,14,Exclos,A2,1,Dup.fis,2,25,
27/07/18,ROC3,14,Exclos,A2,1,Car.aqu,3,4,
27/07/18,ROC3,14,Exclos,A2,1,Arc.lat,4,0,
27/07/18,ROC3,14,Exclos,C4,2,Hie.pau,1,203,
27/07/18,ROC3,14,Exclos,C4,2,Dup.fis,2,27,
27/07/18,ROC3,14,Exclos,C4,2,Car.aqu,3,0,
27/07/18,ROC3,14,Exclos,C4,2,Arc.lat,4,0,
27/07/18,ROC3,14,Exclos,B4,3,Hie.pau,1,147,
27/07/18,ROC3,14,Exclos,B4,3,Dup.fis,2,16,
27/07/18,ROC3,14,Exclos,B4,3,Car.aqu,3,0,
27/07/18,ROC3,14,Exclos,B4,3,Arc.lat,4,0,
27/07/18,ROC3,14,Exclos,H8,4,Hie.pau,1,120,
27/07/18,ROC3,14,Exclos,H8,4,Dup.fis,2,7,
27/07/18,ROC3,14,Exclos,H8,4,Car.aqu,3,0,
27/07/18,ROC3,14,Exclos,H8,4,Arc.lat,4,6,
28/07/18,ROC3,10,Temoin,F3,1,Hie.pau,1,6,
28/07/18,ROC3,10,Temoin,F3,1,Dup.fis,2,12,1
28/07/18,ROC3,10,Temoin,F3,1,Car.aqu,3,1,
28/07/18,ROC3,10,Temoin,F3,1,Eri.ang,4,0,
28/07/18,ROC3,10,Temoin,D8,2,Hie.pau,1,35,
28/07/18,ROC3,10,Temoin,D8,2,Dup.fis,2,14,
28/07/18,ROC3,10,Temoin,D8,2,Car.aqu,3,0,
28/07/18,ROC3,10,Temoin,D8,2,Eri.ang,4,0,
28/07/18,ROC3,10,Temoin,B7,3,Hie.pau,1,16,
28/07/18,ROC3,10,Temoin,B7,3,Dup.fis,2,11,1
28/07/18,ROC3,10,Temoin,B7,3,Car.aqu,3,5,
28/07/18,ROC3,10,Temoin,B7,3,Eri.ang,4,1,
28/07/18,ROC3,10,Temoin,A6,4,Hie.pau,1,25,
28/07/18,ROC3,10,Temoin,A6,4,Dup.fis,2,9,
28/07/18,ROC3,10,Temoin,A6,4,Car.aqu,3,1,
28/07/18,ROC3,10,Temoin,A6,4,Eri.ang,4,0,
28/07/18,ROC3,10,Exclos,E5,1,Hie.pau,1,4,
28/07/18,ROC3,10,Exclos,E5,1,Dup.fis,2,8,1
28/07/18,ROC3,10,Exclos,E5,1,Car.aqu,3,1,
28/07/18,ROC3,10,Exclos,E5,1,Eri.ang,4,0,
28/07/18,ROC3,10,Exclos,B1,2,Hie.pau,1,20,
28/07/18,ROC3,10,Exclos,B1,2,Dup.fis,2,8,1
28/07/18,ROC3,10,Exclos,B1,2,Car.aqu,3,0,
28/07/18,ROC3,10,Exclos,B1,2,Eri.ang,4,0,
28/07/18,ROC3,10,Exclos,C8,3,Hie.pau,1,24,
28/07/18,ROC3,10,Exclos,C8,3,Dup.fis,2,7,
28/07/18,ROC3,10,Exclos,C8,3,Car.aqu,3,3,
28/07/18,ROC3,10,Exclos,C8,3,Eri.ang,4,1,
28/07/18,ROC3,10,Exclos,G2,4,Hie.pau,1,30,1
28/07/18,ROC3,10,Exclos,G2,4,Dup.fis,2,15,
28/07/18,ROC3,10,Exclos,G2,4,Car.aqu,3,2,
28/07/18,ROC3,10,Exclos,G2,4,Eri.ang,4,0,
28/07/18,ROC3,6,Temoin,H6,1,Hie.pau,1,3,
28/07/18,ROC3,6,Temoin,H6,1,Dup.fis,2,27,
28/07/18,ROC3,6,Temoin,H6,1,Car.aqu,3,7,
28/07/18,ROC3,6,Temoin,H6,1,Eri.ang,4,2,
28/07/18,ROC3,6,Temoin,H6,1,Eri.sch,5,3,
28/07/18,ROC3,6,Temoin,G8,2,Hie.pau,1,0,
28/07/18,ROC3,6,Temoin,G8,2,Dup.fis,2,35,
28/07/18,ROC3,6,Temoin,G8,2,Car.aqu,3,0,
28/07/18,ROC3,6,Temoin,G8,2,Eri.ang,4,0,
28/07/18,ROC3,6,Temoin,G8,2,Eri.sch,5,19,
28/07/18,ROC3,6,Temoin,C4,3,Hie.pau,1,0,
28/07/18,ROC3,6,Temoin,C4,3,Dup.fis,2,24,
28/07/18,ROC3,6,Temoin,C4,3,Car.aqu,3,6,
28/07/18,ROC3,6,Temoin,C4,3,Eri.ang,4,0,
28/07/18,ROC3,6,Temoin,C4,3,Eri.sch,5,11,
28/07/18,ROC3,6,Temoin,B8,4,Hie.pau,1,15,
28/07/18,ROC3,6,Temoin,B8,4,Dup.fis,2,16,
28/07/18,ROC3,6,Temoin,B8,4,Car.aqu,3,0,
28/07/18,ROC3,6,Temoin,B8,4,Eri.ang,4,1,
28/07/18,ROC3,6,Temoin,B8,4,Eri.sch,5,2,
28/07/18,ROC3,6,Exclos,H5,1,Dup.fis,1,10,
28/07/18,ROC3,6,Exclos,H5,1,Car.aqu,2,8,
28/07/18,ROC3,6,Exclos,H5,1,Eri.sch,3,14,
28/07/18,ROC3,6,Exclos,H5,1,Eri.ang,4,5,1
28/07/18,ROC3,6,Exclos,H5,1,Hie.pau,5,3,
28/07/18,ROC3,6,Exclos,D4,2,Dup.fis,1,13,
28/07/18,ROC3,6,Exclos,D4,2,Car.aqu,2,2,
28/07/18,ROC3,6,Exclos,D4,2,Eri.sch,3,9,
28/07/18,ROC3,6,Exclos,D4,2,Eri.ang,4,5,
28/07/18,ROC3,6,Exclos,D4,2,Hie.pau,5,2,
28/07/18,ROC3,6,Exclos,H2,3,Dup.fis,1,17,
28/07/18,ROC3,6,Exclos,H2,3,Car.aqu,2,1,
28/07/18,ROC3,6,Exclos,H2,3,Eri.sch,3,12,
28/07/18,ROC3,6,Exclos,H2,3,Eri.ang,4,1,
28/07/18,ROC3,6,Exclos,H2,3,Hie.pau,5,25,
28/07/18,ROC3,6,Exclos,H8,4,Dup.fis,1,18,
28/07/18,ROC3,6,Exclos,H8,4,Car.aqu,2,3,
28/07/18,ROC3,6,Exclos,H8,4,Eri.sch,3,17,
28/07/18,ROC3,6,Exclos,H8,4,Eri.ang,4,8,
28/07/18,ROC3,6,Exclos,H8,4,Hie.pau,5,4,
28/07/18,ROC3,1,Temoin,F8,1,Dup.fis,1,13,
28/07/18,ROC3,1,Temoin,F8,1,Hie.pau,2,8,
28/07/18,ROC3,1,Temoin,F8,1,Car.aqu,3,2,
28/07/18,ROC3,1,Temoin,F8,1,Eri.sch,4,0,
28/07/18,ROC3,1,Temoin,F8,1,Eri.ang,5,0,
28/07/18,ROC3,1,Temoin,F4,2,Dup.fis,1,13,
28/07/18,ROC3,1,Temoin,F4,2,Hie.pau,2,6,
28/07/18,ROC3,1,Temoin,F4,2,Car.aqu,3,3,
28/07/18,ROC3,1,Temoin,F4,2,Eri.sch,4,4,
28/07/18,ROC3,1,Temoin,F4,2,Eri.ang,5,3,
28/07/18,ROC3,1,Temoin,G7,3,Dup.fis,1,13,
28/07/18,ROC3,1,Temoin,G7,3,Hie.pau,2,16,
28/07/18,ROC3,1,Temoin,G7,3,Car.aqu,3,8,
28/07/18,ROC3,1,Temoin,G7,3,Eri.sch,4,0,
28/07/18,ROC3,1,Temoin,G7,3,Eri.ang,5,2,
28/07/18,ROC3,1,Temoin,F2,4,Dup.fis,1,17,2
28/07/18,ROC3,1,Temoin,F2,4,Hie.pau,2,12,
28/07/18,ROC3,1,Temoin,F2,4,Car.aqu,3,1,
28/07/18,ROC3,1,Temoin,F2,4,Eri.sch,4,5,
28/07/18,ROC3,1,Temoin,F2,4,Eri.ang,5,4,
29/07/18,ROC3,1,Exclos,D2,1,Dup.fis,1,5,
29/07/18,ROC3,1,Exclos,D2,1,Hie.pau,2,8,
29/07/18,ROC3,1,Exclos,D2,1,Eri.sch,3,5,
29/07/18,ROC3,1,Exclos,D2,1,Eri.ang,4,4,
29/07/18,ROC3,1,Exclos,D2,1,Ped.alb,5,0,
29/07/18,ROC3,1,Exclos,A6,2,Dup.fis,1,6,
29/07/18,ROC3,1,Exclos,A6,2,Hie.pau,2,5,
29/07/18,ROC3,1,Exclos,A6,2,Eri.sch,3,2,
29/07/18,ROC3,1,Exclos,A6,2,Eri.ang,4,1,
29/07/18,ROC3,1,Exclos,A6,2,Ped.alb,5,2,
29/07/18,ROC3,1,Exclos,F8,3,Dup.fis,1,9,
29/07/18,ROC3,1,Exclos,F8,3,Hie.pau,2,16,
29/07/18,ROC3,1,Exclos,F8,3,Eri.sch,3,4,
29/07/18,ROC3,1,Exclos,F8,3,Eri.ang,4,5,
29/07/18,ROC3,1,Exclos,F8,3,Ped.alb,5,0,
29/07/18,ROC3,1,Exclos,E7,4,Dup.fis,1,15,2
29/07/18,ROC3,1,Exclos,E7,4,Hie.pau,2,7,
29/07/18,ROC3,1,Exclos,E7,4,Eri.sch,3,0,
