Date;Parcelle;Traitement;Exclos;Motte;Motte_enveloppe;Sp;Sp_enveloppe;Nbr_Tiges;Nbr_individu_repro
22/07/2018;72;PA;Exclos;B3;1;SAAR;1;3;1
22/07/2018;72;PA;Exclos;B3;1;GRAM_feuilles striées;2;0;0
22/07/2018;72;PA;Exclos;B3;1;ERSC;3;0;0
22/07/2018;72;PA;Exclos;B1;2;SAAR;1;1;1
22/07/2018;72;PA;Exclos;B1;2;GRAM_feuilles striées;2;0;0
22/07/2018;72;PA;Exclos;B1;2;ERSC;3;0;0
22/07/2018;72;PA;Exclos;A3;3;SAAR;1;4;0
22/07/2018;72;PA;Exclos;A3;3;GRAM_feuilles striées;2;3;0
22/07/2018;72;PA;Exclos;A3;3;ERSC;3;0;0
22/07/2018;72;PA;Exclos;A8;4;ERSC;3;2;0
22/07/2018;72;PA;Exclos;A8;4;GRAM_feuilles striées;2;7;0
22/07/2018;72;PA;Exclos;A8;4;SAAR;1;2;0
24/07/2018;ROC8;4;Exclos;C8;1;ERSC;1;7;0
24/07/2018;ROC8;4;Exclos;C8;1;DUFI;2;25;0
24/07/2018;ROC8;4;Exclos;B3;2;ERSC;1;5;0
24/07/2018;ROC8;4;Exclos;B3;2;DUFI;2;16;0
24/07/2018;ROC8;4;Exclos;E8;3;ERSC;1;6;0
24/07/2018;ROC8;4;Exclos;E8;3;DUFI;2;24;0
24/07/2018;ROC8;4;Exclos;F3;4;ERSC;1;4;0
24/07/2018;ROC8;4;Exclos;F3;4;DUFI;2;28;0
24/07/2018;ROC8;4;Temoin;C8;1;DUFI;1;78;0
24/07/2018;ROC8;4;Temoin;D8;2;DUFI;1;36;0
24/07/2018;ROC8;4;Temoin;F3;3;DUFI;1;17;0
24/07/2018;ROC8;4;Temoin;G6;4;DUFI;1;28;0
24/07/2018;ROC8;4;Temoin;C8;1;ERSC;2;4;0
24/07/2018;ROC8;4;Temoin;D8;2;ERSC;2;3;0
24/07/2018;ROC8;4;Temoin;F3;3;ERSC;2;5;0
24/07/2018;ROC8;4;Temoin;G6;4;ERSC;2;2;0
24/07/2018;ROC8;4;Temoin;C8;1;CAAQ;3;4;0
24/07/2018;ROC8;4;Temoin;D8;2;CAAQ;3;8;0
24/07/2018;ROC8;4;Temoin;F3;3;CAAQ;3;2;0
24/07/2018;ROC8;4;Temoin;G6;4;CAAQ;3;4;0
24/07/2018;ROC8;4;Temoin;C8;1;ERAN;4;5;0
24/07/2018;ROC8;4;Temoin;D8;2;ERAN;4;0;0
24/07/2018;ROC8;4;Temoin;F3;3;ERAN;4;0;0
24/07/2018;ROC8;4;Temoin;G6;4;ERAN;4;0;0
24/07/2018;ROC8;4;Temoin;G6;4;Poaceae_sp;5;5;0
24/07/2018;ROC8;4;Temoin;G6;3;Dicots;6;2;0
24/07/2018;ROC8;1;Temoin;D4;1;DUFI;1;41;0
24/07/2018;ROC8;1;Temoin;D4;1;CAAQ;2;8;0
24/07/2018;ROC8;1;Temoin;D4;1;ERSC;3;4;0
24/07/2018;ROC8;1;Temoin;C7;2;DUFI;1;47;0
24/07/2018;ROC8;1;Temoin;C7;2;CAAQ;2;8;0
24/07/2018;ROC8;1;Temoin;C7;2;ERSC;3;0;0
24/07/2018;ROC8;1;Temoin;B3;3;DUFI;1;7;0
24/07/2018;ROC8;1;Temoin;B3;3;CAAQ;2;10;1
24/07/2018;ROC8;1;Temoin;B3;3;ERSC;3;0;0
24/07/2018;ROC8;1;Temoin;B5;4;DUFI;1;37;0
24/07/2018;ROC8;1;Temoin;B5;4;CAAQ;2;10;0
24/07/2018;ROC8;1;Temoin;B5;4;ERSC;3;0;0
24/07/2018;ROC8;1;Temoin;B5;4;inconnue;4;5;0
25/07/2018;ROC8;1;Exclos;B8;1;DUFI;1;11;
25/07/2018;ROC8;1;Exclos;B8;1;CAAQ;2;8;
25/07/2018;ROC8;1;Exclos;B8;1;ERSC;3;2;
25/07/2018;ROC8;1;Exclos;B8;1;STLO;4;0;
25/07/2018;ROC8;1;Exclos;G7;2;DUFI;1;8;
25/07/2018;ROC8;1;Exclos;G7;2;CAAQ;2;3;
25/07/2018;ROC8;1;Exclos;G7;2;ERSC;3;0;
25/07/2018;ROC8;1;Exclos;G7;2;STLO;4;0;
25/07/2018;ROC8;1;Exclos;F7;3;DUFI;1;11;
25/07/2018;ROC8;1;Exclos;F7;3;CAAQ;2;3;
25/07/2018;ROC8;1;Exclos;F7;3;ERSC;3;0;
25/07/2018;ROC8;1;Exclos;F7;3;STLO;4;0;
25/07/2018;ROC8;1;Exclos;H5;4;DUFI;1;9;1
25/07/2018;ROC8;1;Exclos;H5;4;CAAQ;2;6;1
25/07/2018;ROC8;1;Exclos;H5;4;ERSC;3;0;
25/07/2018;ROC8;1;Exclos;H5;4;STLO;4;0;
25/07/2018;ROC8;6;Temoin;D7;1;DUFI;1;103;
25/07/2018;ROC8;6;Temoin;D7;1;ERSC;2;10;
25/07/2018;ROC8;6;Temoin;G5;2;DUFI;1;90;
25/07/2018;ROC8;6;Temoin;G5;2;ERSC;2;26;
25/07/2018;ROC8;6;Temoin;B2;3;DUFI;1;48;
25/07/2018;ROC8;6;Temoin;B2;3;ERSC;2;37;1
25/07/2018;ROC8;6;Temoin;D6;4;DUFI;1;95;
25/07/2018;ROC8;6;Temoin;D6;4;ERSC;2;8;1
25/07/2018;ROC8;6;Exclos;E5;1;DUFI;1;17;
25/07/2018;ROC8;6;Exclos;E5;1;CAAQ;3;2;
25/07/2018;ROC8;6;Exclos;E5;1;ERSC;2;23;1
25/07/2018;ROC8;6;Exclos;E5;1;STLO;4;80;
25/07/2018;ROC8;6;Exclos;E5;1;CAPR;5;20;
25/07/2018;ROC8;6;Exclos;E1;2;DUFI;1;18;
25/07/2018;ROC8;6;Exclos;E1;2;CAAQ;3;0;
25/07/2018;ROC8;6;Exclos;E1;2;ERSC;2;16;
25/07/2018;ROC8;6;Exclos;E1;2;STLO;4;104;
25/07/2018;ROC8;6;Exclos;E1;2;CAPR;5;0;
25/07/2018;ROC8;6;Exclos;G1;3;DUFI;1;39;
25/07/2018;ROC8;6;Exclos;G1;3;CAAQ;3;0;
25/07/2018;ROC8;6;Exclos;G1;3;ERSC;2;5;
25/07/2018;ROC8;6;Exclos;G1;3;STLO;4;25;
25/07/2018;ROC8;6;Exclos;G1;3;CAPR;5;0;
25/07/2018;ROC8;6;Exclos;E6;4;DUFI;1;9;
25/07/2018;ROC8;6;Exclos;E6;4;CAAQ;3;15;
25/07/2018;ROC8;6;Exclos;E6;4;ERSC;2;20;
25/07/2018;ROC8;6;Exclos;E6;4;STLO;4;51;
25/07/2018;ROC8;6;Exclos;E6;4;CAPR;5;10;
25/07/2018;ROC8;10;Exclos;A8;1;DUFI;;51;1
25/07/2018;ROC8;10;Exclos;A8;1;ERSC;;4;
25/07/2018;ROC8;10;Exclos;A8;1;CAAQ;;1;1
25/07/2018;ROC8;10;Exclos;C6;2;DUFI;1;19;
25/07/2018;ROC8;10;Exclos;C6;2;ERSC;2;2;
25/07/2018;ROC8;10;Exclos;C6;2;CAAQ;3;8;
25/07/2018;ROC8;10;Exclos;D8;3;DUFI;1;47;1
25/07/2018;ROC8;10;Exclos;D8;3;ERSC;2;1;
25/07/2018;ROC8;10;Exclos;D8;3;CAAQ;3;65;3
25/07/2018;ROC8;10;Exclos;C4;4;DUFI;1;30;
25/07/2018;ROC8;10;Exclos;C4;4;ERSC;2;8;
25/07/2018;ROC8;10;Exclos;C4;4;CAAQ;3;17;1
26/07/2018;ROC8;10;Temoin;C5;1;DUFI;1;46;
26/07/2018;ROC8;10;Temoin;C5;1;CAAQ;2;7;
26/07/2018;ROC8;10;Temoin;C5;1;CAPR;3;5;
26/07/2018;ROC8;10;Temoin;C5;1;ERSC;4;0;
26/07/2018;ROC8;10;Temoin;A4;2;DUFI;1;44;
26/07/2018;ROC8;10;Temoin;A4;2;CAAQ;2;9;
26/07/2018;ROC8;10;Temoin;A4;2;CAPR;3;7;
26/07/2018;ROC8;10;Temoin;A4;2;ERSC;4;1;
26/07/2018;ROC8;10;Temoin;H3;3;DUFI;1;41;
26/07/2018;ROC8;10;Temoin;H3;3;CAAQ;2;15;
26/07/2018;ROC8;10;Temoin;H3;3;CAPR;3;0;
26/07/2018;ROC8;10;Temoin;H3;3;ERSC;4;0;
26/07/2018;ROC8;10;Temoin;C8;4;DUFI;1;8;
26/07/2018;ROC8;10;Temoin;C8;4;CAAQ;2;12;
26/07/2018;ROC8;10;Temoin;C8;4;CAPR;3;0;
26/07/2018;ROC8;10;Temoin;C8;4;ERSC;4;0;
26/07/2018;ROC8;14;Exclos;H6;1;DUFI;1;48;
26/07/2018;ROC8;14;Exclos;H6;1;STLO;2;168;
26/07/2018;ROC8;14;Exclos;H6;1;CAAQ;3;6;
26/07/2018;ROC8;14;Exclos;H6;1;GRAM_gaine_rose;4;0;
26/07/2018;ROC8;14;Exclos;A5;2;DUFI;1;59;
26/07/2018;ROC8;14;Exclos;A5;2;STLO;2;43;
26/07/2018;ROC8;14;Exclos;A5;2;CAAQ;3;0;
26/07/2018;ROC8;14;Exclos;A5;2;GRAM_gaine_rose;4;20;
26/07/2018;ROC8;14;Exclos;C2;3;DUFI;1;35;
26/07/2018;ROC8;14;Exclos;C2;3;STLO;2;24;1
26/07/2018;ROC8;14;Exclos;C2;3;CAAQ;3;0;
26/07/2018;ROC8;14;Exclos;C2;3;GRAM_gaine_rose;4;48;
26/07/2018;ROC8;14;Exclos;C8;4;DUFI;1;56;
26/07/2018;ROC8;14;Exclos;C8;4;STLO;2;30;
26/07/2018;ROC8;14;Exclos;C8;4;CAAQ;3;0;
26/07/2018;ROC8;14;Exclos;C8;4;GRAM_gaine_rose;4;0;
26/07/2018;ROC8;14;Temoin;B7;1;DUFI;1;97;
26/07/2018;ROC8;14;Temoin;B7;1;CAAQ;2;15;
26/07/2018;ROC8;14;Temoin;B7;1;STLO;3;1;
26/07/2018;ROC8;14;Temoin;B7;1;GRAM_gaine_rose;4;0;
26/07/2018;ROC8;14;Temoin;B7;1;CAPR;5;0;
26/07/2018;ROC8;14;Temoin;G4;2;DUFI;1;140;
26/07/2018;ROC8;14;Temoin;G4;2;CAAQ;2;8;
26/07/2018;ROC8;14;Temoin;G4;2;STLO;3;3;
26/07/2018;ROC8;14;Temoin;G4;2;GRAM_gaine_rose;4;3;
26/07/2018;ROC8;14;Temoin;G4;2;CAPR;5;0;
27/07/2018;ROC8;14;Temoin;F7;3;DUFI;1;120;
27/07/2018;ROC8;14;Temoin;F7;3;CAAQ;2;4;
27/07/2018;ROC8;14;Temoin;F7;3;STLO;3;4;
27/07/2018;ROC8;14;Temoin;F7;3;GRAM_gaine_rose;4;50;
27/07/2018;ROC8;14;Temoin;F7;3;CAPR;5;0;
27/07/2018;ROC8;14;Temoin;G3;4;DUFI;1;81;
27/07/2018;ROC8;14;Temoin;G3;4;CAAQ;2;4;
27/07/2018;ROC8;14;Temoin;G3;4;STLO;3;10;
27/07/2018;ROC8;14;Temoin;G3;4;GRAM_gaine_rose;4;0;
27/07/2018;ROC8;14;Temoin;G3;4;CAPR;5;57;
27/07/2018;ROC3;14;Temoin;H7;1;HIPA;1;50;
27/07/2018;ROC3;14;Temoin;H7;1;DUFI;2;81;
27/07/2018;ROC3;14;Temoin;H7;1;STLO;3;12;
27/07/2018;ROC3;14;Temoin;H7;1;CAPR;4;0;
27/07/2018;ROC3;14;Temoin;H7;1;PEAL;5;0;
27/07/2018;ROC3;14;Temoin;H7;1;LUCO;6;0;
27/07/2018;ROC3;14;Temoin;H7;1;CAAQ;7;0;
27/07/2018;ROC3;14;Temoin;F8;2;HIPA;1;112;
27/07/2018;ROC3;14;Temoin;F8;2;DUFI;2;41;
27/07/2018;ROC3;14;Temoin;F8;2;STLO;3;20;
27/07/2018;ROC3;14;Temoin;F8;2;CAPR;4;1;
27/07/2018;ROC3;14;Temoin;F8;2;PEAL;5;1;
27/07/2018;ROC3;14;Temoin;F8;2;LUCO;6;0;
27/07/2018;ROC3;14;Temoin;F8;2;CAAQ;7;0;
27/07/2018;ROC3;14;Temoin;E8;3;HIPA;1;73;
27/07/2018;ROC3;14;Temoin;E8;3;DUFI;2;34;
27/07/2018;ROC3;14;Temoin;E8;3;STLO;3;29;3
27/07/2018;ROC3;14;Temoin;E8;3;CAPR;4;9;
27/07/2018;ROC3;14;Temoin;E8;3;PEAL;5;0;
27/07/2018;ROC3;14;Temoin;E8;3;LUCO;6;0;
27/07/2018;ROC3;14;Temoin;E8;3;CAAQ;7;0;
27/07/2018;ROC3;14;Temoin;E2;4;HIPA;1;124;
27/07/2018;ROC3;14;Temoin;E2;4;DUFI;2;9;
27/07/2018;ROC3;14;Temoin;E2;4;STLO;3;14;
27/07/2018;ROC3;14;Temoin;E2;4;CAPR;4;1;
27/07/2018;ROC3;14;Temoin;E2;4;PEAL;5;0;
27/07/2018;ROC3;14;Temoin;E2;4;LUCO;6;5;2
27/07/2018;ROC3;14;Temoin;E2;4;CAAQ;7;1;
27/07/2018;ROC3;14;Exclos;A2;1;HIPA;1;145;
27/07/2018;ROC3;14;Exclos;A2;1;DUFI;2;25;
27/07/2018;ROC3;14;Exclos;A2;1;CAAQ;3;4;
27/07/2018;ROC3;14;Exclos;A2;1;ARLA;4;0;
27/07/2018;ROC3;14;Exclos;C4;2;HIPA;1;203;
27/07/2018;ROC3;14;Exclos;C4;2;DUFI;2;27;
27/07/2018;ROC3;14;Exclos;C4;2;CAAQ;3;0;
27/07/2018;ROC3;14;Exclos;C4;2;ARLA;4;0;
27/07/2018;ROC3;14;Exclos;B4;3;HIPA;1;147;
27/07/2018;ROC3;14;Exclos;B4;3;DUFI;2;16;
27/07/2018;ROC3;14;Exclos;B4;3;CAAQ;3;0;
27/07/2018;ROC3;14;Exclos;B4;3;ARLA;4;0;
27/07/2018;ROC3;14;Exclos;H8;4;HIPA;1;120;
27/07/2018;ROC3;14;Exclos;H8;4;DUFI;2;7;
27/07/2018;ROC3;14;Exclos;H8;4;CAAQ;3;0;
27/07/2018;ROC3;14;Exclos;H8;4;ARLA;4;6;
28/07/2018;ROC3;10;Temoin;F3;1;HIPA;1;6;
28/07/2018;ROC3;10;Temoin;F3;1;DUFI;2;12;1
28/07/2018;ROC3;10;Temoin;F3;1;CAAQ;3;1;
28/07/2018;ROC3;10;Temoin;F3;1;ERAN;4;0;
28/07/2018;ROC3;10;Temoin;D8;2;HIPA;1;35;
28/07/2018;ROC3;10;Temoin;D8;2;DUFI;2;14;
28/07/2018;ROC3;10;Temoin;D8;2;CAAQ;3;0;
28/07/2018;ROC3;10;Temoin;D8;2;ERAN;4;0;
28/07/2018;ROC3;10;Temoin;B7;3;HIPA;1;16;
28/07/2018;ROC3;10;Temoin;B7;3;DUFI;2;11;1
28/07/2018;ROC3;10;Temoin;B7;3;CAAQ;3;5;
28/07/2018;ROC3;10;Temoin;B7;3;ERAN;4;1;
28/07/2018;ROC3;10;Temoin;A6;4;HIPA;1;25;
28/07/2018;ROC3;10;Temoin;A6;4;DUFI;2;9;
28/07/2018;ROC3;10;Temoin;A6;4;CAAQ;3;1;
28/07/2018;ROC3;10;Temoin;A6;4;ERAN;4;0;
28/07/2018;ROC3;10;Exclos;E5;1;HIPA;1;4;
28/07/2018;ROC3;10;Exclos;E5;1;DUFI;2;8;1
28/07/2018;ROC3;10;Exclos;E5;1;CAAQ;3;1;
28/07/2018;ROC3;10;Exclos;E5;1;ERAN;4;0;
28/07/2018;ROC3;10;Exclos;B1;2;HIPA;1;20;
28/07/2018;ROC3;10;Exclos;B1;2;DUFI;2;8;1
28/07/2018;ROC3;10;Exclos;B1;2;CAAQ;3;0;
28/07/2018;ROC3;10;Exclos;B1;2;ERAN;4;0;
28/07/2018;ROC3;10;Exclos;C8;3;HIPA;1;24;
28/07/2018;ROC3;10;Exclos;C8;3;DUFI;2;7;
28/07/2018;ROC3;10;Exclos;C8;3;CAAQ;3;3;
28/07/2018;ROC3;10;Exclos;C8;3;ERAN;4;1;
28/07/2018;ROC3;10;Exclos;G2;4;HIPA;1;30;1
28/07/2018;ROC3;10;Exclos;G2;4;DUFI;2;15;
28/07/2018;ROC3;10;Exclos;G2;4;CAAQ;3;2;
28/07/2018;ROC3;10;Exclos;G2;4;ERAN;4;0;
28/07/2018;ROC3;6;Temoin;H6;1;HIPA;1;3;
28/07/2018;ROC3;6;Temoin;H6;1;DUFI;2;27;
28/07/2018;ROC3;6;Temoin;H6;1;CAAQ;3;7;
28/07/2018;ROC3;6;Temoin;H6;1;ERAN;4;2;
28/07/2018;ROC3;6;Temoin;H6;1;ERSC;5;3;
28/07/2018;ROC3;6;Temoin;G8;2;HIPA;1;0;
28/07/2018;ROC3;6;Temoin;G8;2;DUFI;2;35;
28/07/2018;ROC3;6;Temoin;G8;2;CAAQ;3;0;
28/07/2018;ROC3;6;Temoin;G8;2;ERAN;4;0;
28/07/2018;ROC3;6;Temoin;G8;2;ERSC;5;19;
28/07/2018;ROC3;6;Temoin;C4;3;HIPA;1;0;
28/07/2018;ROC3;6;Temoin;C4;3;DUFI;2;24;
28/07/2018;ROC3;6;Temoin;C4;3;CAAQ;3;6;
28/07/2018;ROC3;6;Temoin;C4;3;ERAN;4;0;
28/07/2018;ROC3;6;Temoin;C4;3;ERSC;5;11;
28/07/2018;ROC3;6;Temoin;B8;4;HIPA;1;15;
28/07/2018;ROC3;6;Temoin;B8;4;DUFI;2;16;
28/07/2018;ROC3;6;Temoin;B8;4;CAAQ;3;0;
28/07/2018;ROC3;6;Temoin;B8;4;ERAN;4;1;
28/07/2018;ROC3;6;Temoin;B8;4;ERSC;5;2;
28/07/2018;ROC3;6;Exclos;H5;1;DUFI;1;10;
28/07/2018;ROC3;6;Exclos;H5;1;CAAQ;2;8;
28/07/2018;ROC3;6;Exclos;H5;1;ERSC;3;14;
28/07/2018;ROC3;6;Exclos;H5;1;ERAN;4;5;1
28/07/2018;ROC3;6;Exclos;H5;1;HIPA;5;3;
28/07/2018;ROC3;6;Exclos;D4;2;DUFI;1;13;
28/07/2018;ROC3;6;Exclos;D4;2;CAAQ;2;2;
28/07/2018;ROC3;6;Exclos;D4;2;ERSC;3;9;
28/07/2018;ROC3;6;Exclos;D4;2;ERAN;4;5;
28/07/2018;ROC3;6;Exclos;D4;2;HIPA;5;2;
28/07/2018;ROC3;6;Exclos;H2;3;DUFI;1;17;
28/07/2018;ROC3;6;Exclos;H2;3;CAAQ;2;1;
28/07/2018;ROC3;6;Exclos;H2;3;ERSC;3;12;
28/07/2018;ROC3;6;Exclos;H2;3;ERAN;4;1;
28/07/2018;ROC3;6;Exclos;H2;3;HIPA;5;25;
28/07/2018;ROC3;6;Exclos;H8;4;DUFI;1;18;
28/07/2018;ROC3;6;Exclos;H8;4;CAAQ;2;3;
28/07/2018;ROC3;6;Exclos;H8;4;ERSC;3;17;
28/07/2018;ROC3;6;Exclos;H8;4;ERAN;4;8;
28/07/2018;ROC3;6;Exclos;H8;4;HIPA;5;4;
28/07/2018;ROC3;1;Temoin;F8;1;DUFI;1;13;
28/07/2018;ROC3;1;Temoin;F8;1;HIPA;2;8;
28/07/2018;ROC3;1;Temoin;F8;1;CAAQ;3;2;
28/07/2018;ROC3;1;Temoin;F8;1;ERSC;4;0;
28/07/2018;ROC3;1;Temoin;F8;1;ERAN;5;0;
28/07/2018;ROC3;1;Temoin;F4;2;DUFI;1;13;
28/07/2018;ROC3;1;Temoin;F4;2;HIPA;2;6;
28/07/2018;ROC3;1;Temoin;F4;2;CAAQ;3;3;
28/07/2018;ROC3;1;Temoin;F4;2;ERSC;4;4;
28/07/2018;ROC3;1;Temoin;F4;2;ERAN;5;3;
28/07/2018;ROC3;1;Temoin;G7;3;DUFI;1;13;
28/07/2018;ROC3;1;Temoin;G7;3;HIPA;2;16;
28/07/2018;ROC3;1;Temoin;G7;3;CAAQ;3;8;
28/07/2018;ROC3;1;Temoin;G7;3;ERSC;4;0;
28/07/2018;ROC3;1;Temoin;G7;3;ERAN;5;2;
28/07/2018;ROC3;1;Temoin;F2;4;DUFI;1;17;2
28/07/2018;ROC3;1;Temoin;F2;4;HIPA;2;12;
28/07/2018;ROC3;1;Temoin;F2;4;CAAQ;3;1;
28/07/2018;ROC3;1;Temoin;F2;4;ERSC;4;5;
28/07/2018;ROC3;1;Temoin;F2;4;ERAN;5;4;
29/07/2018;ROC3;1;Exclos;D2;1;DUFI;1;5;
29/07/2018;ROC3;1;Exclos;D2;1;HIPA;2;8;
29/07/2018;ROC3;1;Exclos;D2;1;ERSC;3;5;
29/07/2018;ROC3;1;Exclos;D2;1;ERAN;4;4;
29/07/2018;ROC3;1;Exclos;D2;1;PEAL;5;0;
29/07/2018;ROC3;1;Exclos;A6;2;DUFI;1;6;
29/07/2018;ROC3;1;Exclos;A6;2;HIPA;2;5;
29/07/2018;ROC3;1;Exclos;A6;2;ERSC;3;2;
29/07/2018;ROC3;1;Exclos;A6;2;ERAN;4;1;
29/07/2018;ROC3;1;Exclos;A6;2;PEAL;5;2;
29/07/2018;ROC3;1;Exclos;F8;3;DUFI;1;9;
29/07/2018;ROC3;1;Exclos;F8;3;HIPA;2;16;
29/07/2018;ROC3;1;Exclos;F8;3;ERSC;3;4;
