Date;Parcelle;Traitement;Exclos;Motte;Motte_enveloppe;Sp;Sp_enveloppe;Nbr_Tiges;Nbr_individu_repro
29/07/2018;ROC3;1;Exclos;F8;3;ERAN;4;5;
29/07/2018;ROC3;1;Exclos;F8;3;PEAL;5;0;
29/07/2018;ROC3;1;Exclos;E7;4;DUFI;1;15;2
29/07/2018;ROC3;1;Exclos;E7;4;HIPA;2;7;
29/07/2018;ROC3;1;Exclos;E7;4;ERSC;3;0;
29/07/2018;ROC3;1;Exclos;E7;4;ERAN;4;5;
29/07/2018;ROC3;1;Exclos;E7;4;PEAL;5;0;
29/07/2018;71;PA;Temoin;H5;1;DUFI;1;30;
29/07/2018;71;PA;Temoin;H5;1;ERSC;2;14;1
29/07/2018;71;PA;Temoin;H5;1;PEAL;3;3;
29/07/2018;71;PA;Temoin;H5;1;CAPR;4;1;
29/07/2018;71;PA;Temoin;H5;1;SAAR;5;0;
29/07/2018;71;PA;Temoin;H5;1;SAHI;6;0;
29/07/2018;71;PA;Temoin;C7;2;DUFI;1;35;
29/07/2018;71;PA;Temoin;C7;2;ERSC;2;1;
29/07/2018;71;PA;Temoin;C7;2;PEAL;3;5;
29/07/2018;71;PA;Temoin;C7;2;CAPR;4;0;
29/07/2018;71;PA;Temoin;C7;2;SAAR;5;0;
29/07/2018;71;PA;Temoin;C7;2;SAHI;6;3;
29/07/2018;71;PA;Temoin;F2;3;DUFI;1;20;1
29/07/2018;71;PA;Temoin;F2;3;ERSC;2;5;
29/07/2018;71;PA;Temoin;F2;3;PEAL;3;5;
29/07/2018;71;PA;Temoin;F2;3;CAPR;4;0;
29/07/2018;71;PA;Temoin;F2;3;SAAR;5;2;
29/07/2018;71;PA;Temoin;F2;3;SAHI;6;0;
29/07/2018;71;PA;Temoin;G5;4;DUFI;1;36;
29/07/2018;71;PA;Temoin;G5;4;ERSC;2;3;
29/07/2018;71;PA;Temoin;G5;4;PEAL;3;2;
29/07/2018;71;PA;Temoin;G5;4;CAPR;4;0;
29/07/2018;71;PA;Temoin;G5;4;SAAR;5;1;
29/07/2018;71;PA;Temoin;G5;4;SAHI;6;0;
30/07/2018;72;PA;Temoin;E5;1;DUFI;1;32;1
30/07/2018;72;PA;Temoin;E5;1;HIPA;2;4;
30/07/2018;72;PA;Temoin;E5;1;ERSC;3;0;
30/07/2018;72;PA;Temoin;E5;1;CAAQ;4;0;
30/07/2018;72;PA;Temoin;E5;1;CAPR;5;0;
30/07/2018;72;PA;Temoin;C6;2;DUFI;1;19;
30/07/2018;72;PA;Temoin;C6;2;HIPA;2;0;
30/07/2018;72;PA;Temoin;C6;2;ERSC;3;1;
30/07/2018;72;PA;Temoin;C6;2;CAAQ;4;3;
30/07/2018;72;PA;Temoin;C6;2;CAPR;5;0;
30/07/2018;72;PA;Temoin;E4;3;DUFI;1;46;1
30/07/2018;72;PA;Temoin;E4;3;HIPA;2;4;
30/07/2018;72;PA;Temoin;E4;3;ERSC;3;2;
30/07/2018;72;PA;Temoin;E4;3;CAAQ;4;0;
30/07/2018;72;PA;Temoin;E4;3;CAPR;5;0;
30/07/2018;72;PA;Temoin;F2;4;DUFI;1;39;
30/07/2018;72;PA;Temoin;F2;4;HIPA;2;9;
30/07/2018;72;PA;Temoin;F2;4;ERSC;3;1;
30/07/2018;72;PA;Temoin;F2;4;CAAQ;4;1;
30/07/2018;72;PA;Temoin;F2;4;CAPR;5;2;
30/07/2018;71;PA;Exclos;H2;1;ERSC;1;12;
30/07/2018;71;PA;Exclos;H2;1;DUFI;2;8;
30/07/2018;71;PA;Exclos;H2;1;CAPR;3;1;
30/07/2018;71;PA;Exclos;H2;1;PEAL;4;5;
30/07/2018;71;PA;Exclos;H2;1;HIPA;5;0;
30/07/2018;71;PA;Exclos;H2;1;SAAR;6;0;
30/07/2018;71;PA;Exclos;C1;2;ERSC;1;22;
30/07/2018;71;PA;Exclos;C1;2;DUFI;2;10;
30/07/2018;71;PA;Exclos;C1;2;CAPR;3;0;
30/07/2018;71;PA;Exclos;C1;2;PEAL;4;0;
30/07/2018;71;PA;Exclos;C1;2;HIPA;5;3;
30/07/2018;71;PA;Exclos;C1;2;SAAR;6;0;
30/07/2018;71;PA;Exclos;A5;3;ERSC;1;33;
30/07/2018;71;PA;Exclos;A5;3;DUFI;2;6;
30/07/2018;71;PA;Exclos;A5;3;CAPR;3;1;
30/07/2018;71;PA;Exclos;A5;3;PEAL;4;2;
30/07/2018;71;PA;Exclos;A5;3;HIPA;5;0;
30/07/2018;71;PA;Exclos;A5;3;SAAR;6;0;
30/07/2018;71;PA;Exclos;H5;4;ERSC;1;7;
30/07/2018;71;PA;Exclos;H5;4;DUFI;2;9;
30/07/2018;71;PA;Exclos;H5;4;CAPR;3;0;
30/07/2018;71;PA;Exclos;H5;4;PEAL;4;1;
30/07/2018;71;PA;Exclos;H5;4;HIPA;5;0;
30/07/2018;71;PA;Exclos;H5;4;SAAR;6;4;
30/07/2018;H1;PO;Exclos;F5;1;ARLA;1;6;
30/07/2018;H1;PO;Exclos;F5;1;SARE;2;1;
30/07/2018;H1;PO;Exclos;F5;1;LUCO;3;0;
30/07/2018;H1;PO;Exclos;F5;1;SAAR;4;0;
30/07/2018;H1;PO;Exclos;F5;1;CEAL;5;0;
30/07/2018;H1;PO;Exclos;F5;1;Inc_feuilles_fines;6;0;
30/07/2018;H1;PO;Exclos;C7;2;ARLA;1;0;
30/07/2018;H1;PO;Exclos;C7;2;SARE;2;2;2
30/07/2018;H1;PO;Exclos;C7;2;LUCO;3;0;
30/07/2018;H1;PO;Exclos;C7;2;SAAR;4;0;
30/07/2018;H1;PO;Exclos;C7;2;CEAL;5;0;
30/07/2018;H1;PO;Exclos;C7;2;Inc_feuilles_fines;6;0;
30/07/2018;H1;PO;Exclos;B4;3;ARLA;1;0;
30/07/2018;H1;PO;Exclos;B4;3;SARE;2;0;
30/07/2018;H1;PO;Exclos;B4;3;LUCO;3;2;
30/07/2018;H1;PO;Exclos;B4;3;SAAR;4;3;
30/07/2018;H1;PO;Exclos;B4;3;CEAL;5;0;
30/07/2018;H1;PO;Exclos;B4;3;Inc_feuilles_fines;6;0;
30/07/2018;H1;PO;Exclos;B4;3;Poa_sp;7;2;
30/07/2018;H1;PO;Exclos;A1;4;ARLA;1;4;
30/07/2018;H1;PO;Exclos;A1;4;SARE;2;1;
30/07/2018;H1;PO;Exclos;A1;4;LUCO;3;0;
30/07/2018;H1;PO;Exclos;A1;4;SAAR;4;0;
30/07/2018;H1;PO;Exclos;A1;4;CEAL;5;1;
30/07/2018;H1;PO;Exclos;A1;4;Inc_feuilles_fines;6;3;
31/07/2018;H1;PO;Temoin;F5;1;SAAR;1;0;
31/07/2018;H1;PO;Temoin;F5;1;STLO;2;0;
31/07/2018;H1;PO;Temoin;F5;1;Poa_sp (artica);3;1;
31/07/2018;H1;PO;Temoin;H1;2;SAAR;1;0;
31/07/2018;H1;PO;Temoin;H1;2;STLO;2;0;
31/07/2018;H1;PO;Temoin;H1;2;Poa_sp (artica);3;5;
31/07/2018;H1;PO;Temoin;F7;3;SAAR;1;1;1
31/07/2018;H1;PO;Temoin;F7;3;STLO;2;0;
31/07/2018;H1;PO;Temoin;F7;3;Poa_sp (artica);3;0;
31/07/2018;H1;PO;Temoin;D5;4;SAAR;1;1;
31/07/2018;H1;PO;Temoin;D5;4;STLO;2;0;
31/07/2018;H1;PO;Temoin;D5;4;Poa_sp (artica);3;0;
31/07/2018;G1;PO;Exclos;E3;1;LUNI;1;3;
31/07/2018;G1;PO;Exclos;E3;1;SAAR;2;4;
31/07/2018;G1;PO;Exclos;E3;1;SARE;3;2;
31/07/2018;G1;PO;Exclos;E3;1;ASAL;4;0;
31/07/2018;G1;PO;Exclos;E3;1;inc_Feuilles_mauves;5;0;
31/07/2018;G1;PO;Exclos;E3;1;ARLA;6;0;
31/07/2018;G1;PO;Exclos;E3;1;POA_sp;7;0;
31/07/2018;G1;PO;Exclos;H3;2;LUNI;1;0;
31/07/2018;G1;PO;Exclos;H3;2;SAAR;2;1;
31/07/2018;G1;PO;Exclos;H3;2;SARE;3;2;2
31/07/2018;G1;PO;Exclos;H3;2;ASAL;4;2;2
31/07/2018;G1;PO;Exclos;H3;2;inc_Feuilles_mauves;5;2;
31/07/2018;G1;PO;Exclos;H3;2;ARLA;6;3;
31/07/2018;G1;PO;Exclos;H3;2;POA_sp;7;0;
31/07/2018;G1;PO;Exclos;G5;3;LUNI;1;0;
31/07/2018;G1;PO;Exclos;G5;3;SAAR;2;7;
31/07/2018;G1;PO;Exclos;G5;3;SARE;3;0;
31/07/2018;G1;PO;Exclos;G5;3;ASAL;4;0;
31/07/2018;G1;PO;Exclos;G5;3;inc_Feuilles_mauves;5;0;
31/07/2018;G1;PO;Exclos;G5;3;ARLA;6;0;
31/07/2018;G1;PO;Exclos;G5;3;POA_sp;7;4;
31/07/2018;G1;PO;Exclos;A7;4;LUNI;1;0;
31/07/2018;G1;PO;Exclos;A7;4;SAAR;2;2;
31/07/2018;G1;PO;Exclos;A7;4;SARE;3;17;
31/07/2018;G1;PO;Exclos;A7;4;ASAL;4;0;
31/07/2018;G1;PO;Exclos;A7;4;inc_Feuilles_mauves;5;3;
31/07/2018;G1;PO;Exclos;A7;4;ARLA;6;3;
31/07/2018;G1;PO;Exclos;A7;4;POA_sp;7;0;
31/07/2018;G1;PO;Temoin;G8;1;SAAR;1;2;
31/07/2018;G1;PO;Temoin;G8;1;ARLA;2;4;
31/07/2018;G1;PO;Temoin;G8;1;LUNI;3;13;
31/07/2018;G1;PO;Temoin;G8;1;SAHI;4;0;
31/07/2018;G1;PO;Temoin;G8;1;DRIN;5;0;
31/07/2018;G1;PO;Temoin;G8;1;SARE;6;7;1
31/07/2018;G1;PO;Temoin;G8;1;Inc_feuille obovale;7;1;
31/07/2018;G1;PO;Temoin;G8;1;POA_sp;8;1;
31/07/2018;G1;PO;Temoin;F6;2;SAAR;1;9;
31/07/2018;G1;PO;Temoin;F6;2;ARLA;2;6;
31/07/2018;G1;PO;Temoin;F6;2;LUNI;3;3;
31/07/2018;G1;PO;Temoin;F6;2;SAHI;4;1;
31/07/2018;G1;PO;Temoin;F6;2;DRIN;5;4;
31/07/2018;G1;PO;Temoin;F6;2;SARE;6;1;
31/07/2018;G1;PO;Temoin;F6;2;Inc_feuille obovale;7;0;
31/07/2018;G1;PO;Temoin;F6;2;POA_sp;8;0;
31/07/2018;G1;PO;Temoin;E6;3;SAAR;1;6;
31/07/2018;G1;PO;Temoin;E6;3;ARLA;2;6;
31/07/2018;G1;PO;Temoin;E6;3;LUNI;3;0;
31/07/2018;G1;PO;Temoin;E6;3;SAHI;4;0;
31/07/2018;G1;PO;Temoin;E6;3;DRIN;5;0;
31/07/2018;G1;PO;Temoin;E6;3;SARE;6;4;
31/07/2018;G1;PO;Temoin;E6;3;Inc_feuille obovale;7;0;
31/07/2018;G1;PO;Temoin;E6;3;POA_sp;8;0;
31/07/2018;G1;PO;Temoin;;4;SAAR;1;1;
31/07/2018;G1;PO;Temoin;;4;ARLA;2;11;
31/07/2018;G1;PO;Temoin;;4;LUNI;3;3;
31/07/2018;G1;PO;Temoin;;4;SAHI;4;0;
31/07/2018;G1;PO;Temoin;;4;DRIN;5;0;
31/07/2018;G1;PO;Temoin;;4;SARE;6;1;
31/07/2018;G1;PO;Temoin;;4;Inc_feuille obovale;7;0;
31/07/2018;G1;PO;Temoin;;4;POA_sp;8;0;
31/07/2018;E1;PO;Exclos;D6;1;SAAR;1;1;
31/07/2018;E1;PO;Exclos;D6;1;SARE;2;2;
31/07/2018;E1;PO;Exclos;D6;1;ARLA;3;8;
31/07/2018;E1;PO;Exclos;D6;1;LUCO;4;0;
31/07/2018;E1;PO;Exclos;C2;2;SAAR;1;2;
31/07/2018;E1;PO;Exclos;C2;2;SARE;2;4;4
31/07/2018;E1;PO;Exclos;C2;2;ARLA;3;14;1
31/07/2018;E1;PO;Exclos;C2;2;LUCO;4;1;
31/07/2018;E1;PO;Exclos;E1;3;SAAR;1;3;
31/07/2018;E1;PO;Exclos;E1;3;SARE;2;0;
31/07/2018;E1;PO;Exclos;E1;3;ARLA;3;8;1
31/07/2018;E1;PO;Exclos;E1;3;LUCO;4;0;
31/07/2018;E1;PO;Exclos;F4;4;SAAR;1;2;
31/07/2018;E1;PO;Exclos;F4;4;SARE;2;0;
31/07/2018;E1;PO;Exclos;F4;4;ARLA;3;2;
31/07/2018;E1;PO;Exclos;F4;4;luco;4;0;
31/07/2018;E1;PO;Temoin;G4;1;ARLA;1;3;
31/07/2018;E1;PO;Temoin;G4;1;STLO;2;2;
31/07/2018;E1;PO;Temoin;G4;1;LUCO;3;1;
31/07/2018;E1;PO;Temoin;G4;1;SAAR;4;0;
31/07/2018;E1;PO;Temoin;F6;2;ARLA;1;2;
31/07/2018;E1;PO;Temoin;F6;2;STLO;2;1;
31/07/2018;E1;PO;Temoin;F6;2;LUCO;3;0;
31/07/2018;E1;PO;Temoin;F6;2;SAAR;4;7;
31/07/2018;E1;PO;Temoin;D1;3;ARLA;1;0;
31/07/2018;E1;PO;Temoin;D1;3;STLO;2;1;
31/07/2018;E1;PO;Temoin;D1;3;LUCO;3;1;
31/07/2018;E1;PO;Temoin;D1;3;SAAR;4;8;
31/07/2018;E1;PO;Temoin;D2;4;ARLA;1;5;
31/07/2018;E1;PO;Temoin;D2;4;STLO;2;2;
31/07/2018;E1;PO;Temoin;D2;4;LUCO;3;3;
31/07/2018;E1;PO;Temoin;D2;4;SAAR;4;4;
31/07/2018;F1;PO;Exclos;H6;1;SAAR;1;5;
31/07/2018;F1;PO;Exclos;H6;1;ARLA;2;3;
31/07/2018;F1;PO;Exclos;H6;1;SARE;3;0;
31/07/2018;F1;PO;Exclos;H6;1;LUCO;4;0;
31/07/2018;F1;PO;Exclos;H4;2;SAAR;1;4;
31/07/2018;F1;PO;Exclos;H4;2;ARLA;2;0;
31/07/2018;F1;PO;Exclos;H4;2;SARE;3;0;
31/07/2018;F1;PO;Exclos;H4;2;LUCO;4;0;
31/07/2018;F1;PO;Exclos;D4;3;SAAR;1;0;
31/07/2018;F1;PO;Exclos;D4;3;ARLA;2;0;
31/07/2018;F1;PO;Exclos;D4;3;SARE;3;2;
31/07/2018;F1;PO;Exclos;D4;3;LUCO;4;1;
31/07/2018;F1;PO;Exclos;D2;4;SAAR;1;6;
31/07/2018;F1;PO;Exclos;D2;4;ARLA;2;4;1
31/07/2018;F1;PO;Exclos;D2;4;SARE;3;3;
31/07/2018;F1;PO;Exclos;D2;4;LUCO;4;0;
31/07/2018;F1;PO;Temoin;E6;1;SAAR;1;1;
31/07/2018;F1;PO;Temoin;E6;1;LUNI;2;0;
31/07/2018;F1;PO;Temoin;E6;1;DUFI;3;1;
31/07/2018;F1;PO;Temoin;E6;1;SARE;4;0;
31/07/2018;F1;PO;Temoin;E6;1;STLO;5;0;
31/07/2018;F1;PO;Temoin;C5;2;SAAR;1;4;
31/07/2018;F1;PO;Temoin;C5;2;LUNI;2;1;
31/07/2018;F1;PO;Temoin;C5;2;DUFI;3;1;
31/07/2018;F1;PO;Temoin;C5;2;SARE;4;0;
31/07/2018;F1;PO;Temoin;C5;2;STLO;5;0;
31/07/2018;F1;PO;Temoin;G4;3;SAAR;1;1;
31/07/2018;F1;PO;Temoin;G4;3;LUNI;2;0;
31/07/2018;F1;PO;Temoin;G4;3;DUFI;3;0;
31/07/2018;F1;PO;Temoin;G4;3;SARE;4;12;3
31/07/2018;F1;PO;Temoin;G4;3;STLO;5;2;
31/07/2018;F1;PO;Temoin;F5;4;SAAR;1;3;
31/07/2018;F1;PO;Temoin;F5;4;LUNI;2;0;
31/07/2018;F1;PO;Temoin;F5;4;DUFI;3;2;
31/07/2018;F1;PO;Temoin;F5;4;SARE;4;0;
31/07/2018;F1;PO;Temoin;F5;4;STLO;5;0;
02/08/2018;26;PA;Exclos;E6;1;ERSC;1;12;
02/08/2018;26;PA;Exclos;E6;1;SAAR;2;1;
02/08/2018;26;PA;Exclos;E6;1;LUCO;3;15;
02/08/2018;26;PA;Exclos;E6;1;CAAQ;4;4;
02/08/2018;26;PA;Exclos;E6;1;HIPA;5;0;
02/08/2018;26;PA;Exclos;E6;1;ARLA;6;0;
02/08/2018;26;PA;Exclos;E6;1;STLO;7;0;
02/08/2018;26;PA;Exclos;C5;2;ERSC;1;10;
02/08/2018;26;PA;Exclos;C5;2;SAAR;2;2;1
02/08/2018;26;PA;Exclos;C5;2;LUCO;3;6;
02/08/2018;26;PA;Exclos;C5;2;CAAQ;4;2;
02/08/2018;26;PA;Exclos;C5;2;HIPA;5;3;
02/08/2018;26;PA;Exclos;C5;2;ARLA;6;1;
02/08/2018;26;PA;Exclos;C5;2;STLO;7;0;
02/08/2018;26;PA;Exclos;F5;3;ERSC;1;3;
02/08/2018;26;PA;Exclos;F5;3;SAAR;2;0;
02/08/2018;26;PA;Exclos;F5;3;LUCO;3;6;
02/08/2018;26;PA;Exclos;F5;3;CAAQ;4;3;
02/08/2018;26;PA;Exclos;F5;3;HIPA;5;0;
02/08/2018;26;PA;Exclos;F5;3;ARLA;6;0;
02/08/2018;26;PA;Exclos;F5;3;STLO;7;2;
02/08/2018;26;PA;Exclos;G4;4;ERSC;1;16;
02/08/2018;26;PA;Exclos;G4;4;SAAR;2;2;
02/08/2018;26;PA;Exclos;G4;4;LUCO;3;4;
02/08/2018;26;PA;Exclos;G4;4;CAAQ;4;1;
02/08/2018;26;PA;Exclos;G4;4;HIPA;5;0;
02/08/2018;26;PA;Exclos;G4;4;ARLA;6;1;
02/08/2018;26;PA;Exclos;G4;4;STLO;7;2;
02/08/2018;26;PA;Temoin;D4;1;SAAR;1;5;
02/08/2018;26;PA;Temoin;D4;1;DUFI;2;0;
02/08/2018;26;PA;Temoin;D4;1;CAAQ;3;2;
02/08/2018;26;PA;Temoin;D4;1;ERSC;4;2;
02/08/2018;26;PA;Temoin;D4;1;LUCO;5;0;
02/08/2018;26;PA;Temoin;D4;1;ARLA;6;0;
02/08/2018;26;PA;Temoin;F6;2;SAAR;1;6;
02/08/2018;26;PA;Temoin;F6;2;DUFI;2;10;
02/08/2018;26;PA;Temoin;F6;2;CAAQ;3;4;
02/08/2018;26;PA;Temoin;F6;2;ERSC;4;2;
02/08/2018;26;PA;Temoin;F6;2;LUCO;5;3;
02/08/2018;26;PA;Temoin;F6;2;ARLA;6;2;
02/08/2018;26;PA;Temoin;F7;3;SAAR;1;4;
02/08/2018;26;PA;Temoin;F7;3;DUFI;2;4;
02/08/2018;26;PA;Temoin;F7;3;CAAQ;3;0;
02/08/2018;26;PA;Temoin;F7;3;ERSC;4;0;
02/08/2018;26;PA;Temoin;F7;3;LUCO;5;0;
02/08/2018;26;PA;Temoin;F7;3;ARLA;6;2;
02/08/2018;26;PA;Temoin;F8;4;SAAR;1;2;
02/08/2018;26;PA;Temoin;F8;4;DUFI;2;0;
02/08/2018;26;PA;Temoin;F8;4;CAAQ;3;0;
02/08/2018;26;PA;Temoin;F8;4;ERSC;4;0;
02/08/2018;26;PA;Temoin;F8;4;LUCO;5;0;
02/08/2018;26;PA;Temoin;F8;4;ARLA;6;0;
02/08/2018;43;PA;Exclos;H7;1;SAAR;1;6;
02/08/2018;43;PA;Exclos;H7;1;ERSC;2;1;
02/08/2018;43;PA;Exclos;H7;1;LUCO;3;0;
02/08/2018;43;PA;Exclos;H7;1;STLO;4;0;
02/08/2018;43;PA;Exclos;H7;1;CAAQ;5;0;
02/08/2018;43;PA;Exclos;H7;1;DUFI;6;0;
02/08/2018;43;PA;Exclos;H7;1;HIPA;7;0;
02/08/2018;43;PA;Exclos;C1;2;SAAR;1;0;
02/08/2018;43;PA;Exclos;C1;2;ERSC;2;0;
02/08/2018;43;PA;Exclos;C1;2;LUCO;3;11;
02/08/2018;43;PA;Exclos;C1;2;STLO;4;2;1
02/08/2018;43;PA;Exclos;C1;2;CAAQ;5;0;
02/08/2018;43;PA;Exclos;C1;2;DUFI;6;0;
02/08/2018;43;PA;Exclos;C1;2;HIPA;7;0;
02/08/2018;43;PA;Exclos;A7;3;SAAR;1;0;
02/08/2018;43;PA;Exclos;A7;3;ERSC;2;1;
02/08/2018;43;PA;Exclos;A7;3;LUCO;3;0;
02/08/2018;43;PA;Exclos;A7;3;STLO;4;0;
02/08/2018;43;PA;Exclos;A7;3;CAAQ;5;3;
02/08/2018;43;PA;Exclos;A7;3;DUFI;6;0;
02/08/2018;43;PA;Exclos;A7;3;HIPA;7;0;
02/08/2018;43;PA;Exclos;G7;4;SAAR;1;4;
02/08/2018;43;PA;Exclos;G7;4;ERSC;2;0;
02/08/2018;43;PA;Exclos;G7;4;LUCO;3;0;
02/08/2018;43;PA;Exclos;G7;4;STLO;4;0;
02/08/2018;43;PA;Exclos;G7;4;CAAQ;5;0;
02/08/2018;43;PA;Exclos;G7;4;DUFI;6;4;
02/08/2018;43;PA;Exclos;G7;4;HIPA;7;2;
02/08/2018;43;PA;Temoin;D3;1;SAAR;1;0;
02/08/2018;43;PA;Temoin;D3;1;CAAQ;2;5;
02/08/2018;43;PA;Temoin;D3;1;ARLA;3;3;
02/08/2018;43;PA;Temoin;D3;1;ERSC;4;3;
